id,geom,longitude,latitude,classname,time,img_received,utm_x,utm_y,utm_z,regionname_1,regionname_2,regionname_3,regionname_4,roadaddr,roadaddrnum,isprocessed,mb_serial,mt_serial
42264,0101000020E61000004A51D56DB22A6040744CFF2145044240,129.3342809,36.03335977,banner,2024-07-18 10:49:15.837892+09,TRUE,36.033339,129.334088,75.019243,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42265,0101000020E6100000FEEDC4806A2A604073FC28022A054240,129.3255009,36.0403445,crack,2024-07-18 10:51:31.331966+09,TRUE,36.040332,129.325568,105.976046,경상북도,포항시 남구,이동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42266,0101000020E61000004D5C112B4D2A6040291D6BD637054240,129.32192,36.04076653,banner,2024-07-18 10:51:45.714578+09,TRUE,36.040641,129.322043,115.899656,경상북도,포항시 남구,이동,NULL,희망대로,229,FALSE,PDCToolV1,MTPohangPC7
42267,0101000020E6100000BAED58A43A2A60405B854D9198054240,129.3196584,36.04371849,crack,2024-07-18 10:52:20.738814+09,TRUE,36.043666,129.319617,116.708913,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42268,0101000020E61000005E4D0B90662A604015BBC4F1F8054240,129.3250199,36.04665968,crack,2024-07-18 10:52:49.432157+09,TRUE,36.046633,129.32496,105.464586,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42269,0101000020E61000003FF659E3242B604095BDFF037A094240,129.3482529,36.07403612,crack,2024-07-18 10:56:31.133053+09,TRUE,36.073982,129.348292,76.278298,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42270,0101000020E6100000DF01F46F022B60404583BD74C5094240,129.3440475,36.07633838,banner,2024-07-18 10:56:57.900611+09,TRUE,36.07623,129.344367,58.182653,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42271,0101000020E6100000599AB772022B6040C9BE8338CD094240,129.3440488,36.07657534,crack,2024-07-18 10:57:01.750032+09,TRUE,36.076513,129.344067,55.462182,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42272,0101000020E6100000073A2815FB2A6040412E7FC60D0A4240,129.3431497,36.07854539,banner,2024-07-18 10:57:34.650714+09,TRUE,36.077743,129.34319,54.650642,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42273,0101000020E6100000B4F590DDF82A6040BE08CD86120A4240,129.3428791,36.07869039,crack,2024-07-18 10:57:44.920569+09,TRUE,36.078624,129.34287,56.065146,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42274,0101000020E6100000CB6BC21BF62A6040858A8087350A4240,129.3425425,36.07975858,banner,2024-07-18 10:57:53.000013+09,TRUE,36.079564,129.342774,56.060303,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42275,0101000020E610000066895A79F52A6040D26F53D17A0A4240,129.3424651,36.0818731,banner,2024-07-18 10:58:07.270336+09,TRUE,36.081458,129.342699,58.506533,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42276,0101000020E6100000504CEDCEF12A604004624EBA8D0A4240,129.3420176,36.08245019,crack,2024-07-18 10:58:46.528012+09,TRUE,36.082434,129.342084,61.037271,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42277,0101000020E61000006B2EF9F4D12A6040885479668E0A4240,129.3381295,36.08247071,crack,2024-07-18 11:01:08.132088+09,TRUE,36.082488,129.338064,66.979672,경상북도,포항시 북구,흥해읍,학천리,동해대로,1182,FALSE,PDCToolV1,MTPohangPC7
42278,0101000020E61000004069F0BFDD2A604082A324878B0A4240,129.3395691,36.08238305,crack,2024-07-18 11:01:20.321647+09,TRUE,36.082399,129.339505,67.155815,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42279,0101000020E61000000909251DE42A604013E3612E8C0A4240,129.3403459,36.08240299,crack,2024-07-18 11:01:26.390239+09,TRUE,36.082384,129.340284,65.357246,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42280,0101000020E61000005C8C4A6EF52A604088157FF9840A4240,129.3424598,36.08218306,crack,2024-07-18 11:01:51.101392+09,TRUE,36.082248,129.342448,59.485411,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42281,0101000020E6100000F0C7F210F52A6040C4EC732B610A4240,129.3424153,36.08109039,banner,2024-07-18 11:02:01.172175+09,TRUE,36.08137,129.342506,57.951782,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42282,0101000020E61000002878BCCDF72A6040DA7386ED190A4240,129.3427495,36.07891625,banner,2024-07-18 11:03:14.991819+09,TRUE,36.079066,129.342575,55.838118,경상북도,포항시 북구,흥해읍,성곡리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42283,0101000020E61000007B8A9D6ADA2A6040A2A74D548C094240,129.3391622,36.07459501,banner,2024-07-18 11:05:18.349025+09,TRUE,36.074692,129.339084,62.581869,경상북도,포항시 북구,흥해읍,이인리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42284,0101000020E6100000BAEB6BE5DF2A604099EEE0998D094240,129.3398311,36.07463382,banner,2024-07-18 11:05:19.029795+09,TRUE,36.074692,129.339084,62.581869,경상북도,포항시 북구,흥해읍,이인리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42285,0101000020E610000057E535D0DC2A60401E1BBD047E094240,129.3394548,36.07415828,banner,2024-07-18 11:05:22.418858+09,TRUE,36.074596,129.339322,60.537368,경상북도,포항시 북구,흥해읍,이인리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42286,0101000020E6100000478FE600DB2A604003BF46BE4D094240,129.3392338,36.07268504,banner,2024-07-18 11:05:42.94937+09,TRUE,36.072778,129.339138,63.060238,경상북도,포항시 북구,흥해읍,이인리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42287,0101000020E610000085C84404D72A60408224E35007094240,129.3387472,36.07053577,banner,2024-07-18 11:06:07.850229+09,TRUE,36.07089,129.338677,62.616686,경상북도,포항시 북구,흥해읍,이인리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42288,0101000020E6100000922A31F8D42A60404568DFAA0C094240,129.3384973,36.07069908,crack,2024-07-18 11:06:08.408827+09,TRUE,36.07089,129.338677,62.616686,경상북도,포항시 북구,흥해읍,이인리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42289,0101000020E61000007BEC65D9C22A6040AE0547F054084240,129.3362853,36.06509212,banner,2024-07-18 11:07:31.870345+09,TRUE,36.065291,129.336448,59.329293,경상북도,포항시 북구,흥해읍,이인리,달전로,227,FALSE,PDCToolV1,MTPohangPC7
42290,0101000020E6100000FE8C8271BD2A604065043BA924084240,129.3356254,36.06361881,banner,2024-07-18 11:07:50.143797+09,TRUE,36.063883,129.335775,60.908259,경상북도,포항시 북구,흥해읍,이인리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42291,0101000020E610000049A3FE09BE2A60409FD4867702084240,129.3356981,36.06257528,pothole,2024-07-18 11:08:04.529878+09,TRUE,36.062648,129.335668,63.734027,경상북도,포항시 북구,흥해읍,이인리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42292,0101000020E61000001E012239AD2A60405522828C86074240,129.3336454,36.05879361,banner,2024-07-18 11:08:35.234057+09,TRUE,36.059215,129.333938,65.984596,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42293,0101000020E610000039E24DECA32A604090B2C78AB0064240,129.3325101,36.05226264,crack,2024-07-18 11:09:34.947667+09,TRUE,36.052332,129.332508,73.745854,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42294,0101000020E6100000EEBBB04F9E2A6040C3567E3590064240,129.3318251,36.05127591,crack,2024-07-18 11:09:44.999495+09,TRUE,36.051329,129.331865,74.737253,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42295,0101000020E6100000990D43099C2A6040BFF9090981064240,129.3315474,36.05081285,pothole,2024-07-18 11:09:49.222081+09,TRUE,36.050868,129.331584,75.553456,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42296,0101000020E6100000699658E5952A60406CB97ECB5D064240,129.3307978,36.04973739,crack,2024-07-18 11:09:59.489241+09,TRUE,36.049782,129.330843,75.844645,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42297,0101000020E6100000277DF057922A60405FFA9CAD48064240,129.3303642,36.04909296,crack,2024-07-18 11:10:13.829002+09,TRUE,36.049148,129.330322,72.770226,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42298,0101000020E61000005B2C6518972A60408E9E6FE63D064240,129.3309442,36.04876404,crack,2024-07-18 11:10:19.996988+09,TRUE,36.048782,129.330879,76.367941,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42299,0101000020E610000028A71A9D9D2A60403B5EAE4736064240,129.33174,36.04853149,crack,2024-07-18 11:10:26.234107+09,TRUE,36.048576,129.331636,81.929207,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42300,0101000020E61000009EA3033EA72A6040BEABB6C81F064240,129.3329153,36.04784497,crack,2024-07-18 11:10:38.62737+09,TRUE,36.047882,129.33285,90.625645,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42301,0101000020E6100000822BA5E2A72A60406ACEC66C15064240,129.3329938,36.04752884,banner,2024-07-18 11:10:44.717094+09,TRUE,36.047657,129.333087,94.111846,경상북도,포항시 북구,흥해읍,대련리,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42302,0101000020E61000004406831DDE2A6040B92A2F490E064240,129.3396137,36.04731097,crack,2024-07-18 11:11:46.427636+09,TRUE,36.047379,129.339602,123.111265,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42303,0101000020E61000008788801FE62A6040C1A0474FEA054240,129.3405912,36.04621306,crack,2024-07-18 11:11:54.699819+09,TRUE,36.046269,129.340559,115.472161,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42304,0101000020E61000001CF17394EA2A604075871C54DD054240,129.3411352,36.04581691,crack,2024-07-18 11:11:58.783875+09,TRUE,36.045827,129.341069,111.521122,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42305,0101000020E610000097D2A0FEEF2A6040F4FF4D4CD5054240,129.3417962,36.04557184,crack,2024-07-18 11:12:02.894034+09,TRUE,36.045548,129.341734,107.149575,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42306,0101000020E610000055284968092B6040DA5B3D7D79054240,129.3448984,36.04277006,banner,2024-07-18 11:12:36.018777+09,TRUE,36.042987,129.34455,66.971526,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42307,0101000020E6100000F4A6E6CF072B60408A2253D480054240,129.3447036,36.04299406,trash,2024-07-18 11:12:36.466577+09,TRUE,36.042987,129.34455,66.971526,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42308,0101000020E6100000626301D20D2B60403C23B6555E054240,129.3454371,36.04194137,banner,2024-07-18 11:12:41.897005+09,TRUE,36.042177,129.345211,62.266416,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42309,0101000020E6100000C2BC47BC0D2B6040105E0A205B054240,129.3454267,36.04184342,crack,2024-07-18 11:12:44.016703+09,TRUE,36.0419,129.345393,60.808002,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42310,0101000020E6100000EF2A9BEA112B6040A1CF18AD42054240,129.3459371,36.04109729,trash,2024-07-18 11:12:47.986786+09,TRUE,36.041354,129.34571,59.09741,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42311,0101000020E610000008F2C431102B6040FAD20FFC48054240,129.3457269,36.04128981,crack,2024-07-18 11:12:48.429214+09,TRUE,36.041354,129.34571,59.09741,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42312,0101000020E6100000B851A48C122B60407D74658E37054240,129.3460143,36.04075794,crack,2024-07-18 11:12:52.186987+09,TRUE,36.040825,129.346004,57.251226,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42313,0101000020E61000008E472DDC142B6040292CCBB128054240,129.3462964,36.0403044,crack,2024-07-18 11:12:56.286876+09,TRUE,36.040361,129.346265,56.411644,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42314,0101000020E610000043DCA066142B6040A3DA169A28054240,129.3462403,36.04030157,pothole,2024-07-18 11:12:56.787068+09,TRUE,36.040361,129.346265,56.411644,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42315,0101000020E6100000731716301B2B60401B54171312054240,129.3470688,36.03961409,banner,2024-07-18 11:13:02.40747+09,TRUE,36.039798,129.346969,54.261841,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42316,0101000020E6100000E8FC7D43252B6040DEB73CECF9044240,129.3482988,36.03887704,banner,2024-07-18 11:13:14.78967+09,TRUE,36.039094,129.34799,48.798878,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42317,0101000020E61000006F23000E292B6040E5FD0FFDE9044240,129.3487616,36.03839076,banner,2024-07-18 11:13:23.349678+09,TRUE,36.038632,129.348435,48.175357,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42318,0101000020E6100000C89BADC2542B6040038F3A38BB034240,129.3540967,36.02915099,banner,2024-07-18 11:15:55.113972+09,TRUE,36.029487,129.354558,41.211201,경상북도,포항시 북구,용흥동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42319,0101000020E61000008A5CC2433E2B6040BC1918559C034240,129.3513507,36.02820839,pothole,2024-07-18 11:18:28.665695+09,TRUE,36.028252,129.351399,48.640681,경상북도,포항시 북구,학잠동,NULL,양학로34번길,14,FALSE,PDCToolV1,MTPohangPC7
42320,0101000020E6100000A22DDD1B2B2B6040C32246DD7F034240,129.3490123,36.02733961,banner,2024-07-18 11:20:02.93636+09,TRUE,36.02736,129.34908,37.900325,경상북도,포항시 북구,득량동,NULL,양학로,47,FALSE,PDCToolV1,MTPohangPC7
42321,0101000020E6100000D3331CB6342B604079F817A1EC024240,129.3501845,36.02284635,banner,2024-07-18 11:24:17.238613+09,TRUE,36.022995,129.350153,37.158595,경상북도,포항시 북구,득량동,NULL,양학로9번길,25,FALSE,PDCToolV1,MTPohangPC7
42322,0101000020E61000008EA3891B312B604076D64494DE024240,129.3497446,36.02241758,banner,2024-07-18 11:24:27.587058+09,TRUE,36.022475,129.349825,37.282551,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42323,0101000020E6100000D942703B2A2B60400B14380CAA024240,129.3489053,36.02081444,banner,2024-07-18 11:24:46.0451+09,TRUE,36.021019,129.348936,37.104868,경상북도,포항시 북구,득량동,NULL,새천년대로,511,FALSE,PDCToolV1,MTPohangPC7
42324,0101000020E610000079D164E7232B6040883570C769024240,129.3481328,36.01885312,banner,2024-07-18 11:25:06.679189+09,TRUE,36.019183,129.347964,36.327564,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42325,0101000020E6100000BB7B7B4E252B60405D35D82302024240,129.348304,36.01569031,crack,2024-07-18 11:26:30.782381+09,TRUE,36.015709,129.34824,35.344893,경상북도,포항시 남구,대잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42326,0101000020E610000023A11B4F2E2B6040F01256F7EB014240,129.349403,36.01501362,trash,2024-07-18 11:26:43.006624+09,TRUE,36.015143,129.349322,34.97328,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42327,0101000020E61000006451B619322B604084FF004FA8014240,129.3498658,36.01294887,banner,2024-07-18 11:28:04.908189+09,TRUE,36.012993,129.350009,34.323491,경상북도,포항시 남구,상도동,NULL,중흥로,85,FALSE,PDCToolV1,MTPohangPC7
42328,0101000020E610000056C9BA1A2E2B6040C2BDB4E2AA014240,129.349378,36.01302751,crack,2024-07-18 11:28:19.160899+09,TRUE,36.013009,129.349441,33.826444,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42329,0101000020E6100000A991AF3D272B6040946BE0BFB1014240,129.3485402,36.01323698,banner,2024-07-18 11:32:27.250283+09,TRUE,36.013294,129.348688,37.088472,경상북도,포항시 남구,상도동,NULL,중흥로,77,FALSE,PDCToolV1,MTPohangPC7
42330,0101000020E6100000F73EE867292B60402B036AA6B3014240,129.3488044,36.01329498,crack,2024-07-18 11:32:45.793778+09,TRUE,36.013301,129.348567,37.942772,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42331,0101000020E610000040673E5E392B60405CF2442AB6014240,129.3507529,36.01337174,banner,2024-07-18 11:32:58.188783+09,TRUE,36.012668,129.349842,39.484204,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42332,0101000020E610000050064A0E3F2B60403EA52FD6D5014240,129.3514472,36.01433828,pothole,2024-07-18 11:33:47.399186+09,TRUE,36.014288,129.351402,38.443804,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42333,0101000020E61000006C20875A4A2B60403B890D1C0D024240,129.3528264,36.01602507,trash,2024-07-18 11:34:14.154576+09,TRUE,36.015965,129.352707,38.133196,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42334,0101000020E610000034DB81EF5E2B604015155F20D2024240,129.3553388,36.02203755,banner,2024-07-18 11:36:56.254113+09,TRUE,36.021986,129.355265,37.135314,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42335,0101000020E610000090402EA43B2B60409C30A7948F034240,129.3510304,36.02781923,banner,2024-07-18 11:53:55.950162+09,TRUE,36.027781,129.350841,52.429242,경상북도,포항시 북구,학잠동,NULL,양학로34번길,14,FALSE,PDCToolV1,MTPohangPC7
42336,0101000020E6100000E45669CE422B6040D3572FDC7E034240,129.3519051,36.02730896,trash,2024-07-18 11:54:57.422704+09,TRUE,36.027338,129.351856,62.525797,경상북도,포항시 북구,학잠동,NULL,양학로34번길,14,FALSE,PDCToolV1,MTPohangPC7
42337,0101000020E610000080C94ADE532B6040B974E88B48024240,129.3539878,36.01783894,trash,2024-07-18 13:12:47.161685+09,TRUE,36.017612,129.353979,35.176674,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42338,0101000020E6100000ED4C1DB53E2B6040951EBAB527034240,129.3514047,36.02464935,banner,2024-07-18 13:18:05.597574+09,TRUE,36.024668,129.351862,35.121366,경상북도,포항시 북구,득량동,NULL,양학로,7,FALSE,PDCToolV1,MTPohangPC7
42339,0101000020E6100000E38924FC252B6040E88FDF7D9C034240,129.3483868,36.02821325,trash,2024-07-18 15:44:06.938935+09,TRUE,36.028098,129.348432,43.415941,경상북도,포항시 북구,학잠동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42340,0101000020E610000057E3B2550E2B604020731576C9034240,129.3454998,36.02958561,banner,2024-07-18 15:46:03.924879+09,TRUE,36.029615,129.345825,46.309649,경상북도,포항시 북구,득량동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42341,0101000020E610000020D61891602B60407EEF2D557B024240,129.3555379,36.01938882,banner,2024-07-18 16:42:06.994534+09,TRUE,36.019676,129.355476,38.571003,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42342,0101000020E61000008DADDF4B5D2B604039D367C76A024240,129.3551387,36.01888363,banner,2024-07-18 16:42:12.994876+09,TRUE,36.019145,129.355054,38.196713,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42343,0101000020E61000008CECD3534D2B6040AE8AEC6928024240,129.3531894,36.01685833,banner,2024-07-18 16:42:39.654101+09,TRUE,36.016977,129.353404,38.746206,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42344,0101000020E6100000EDA4BC594E2B60406454596E12024240,129.3533143,36.01618747,trash,2024-07-18 16:42:47.780734+09,TRUE,36.016323,129.353212,37.988845,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42345,0101000020E6100000271535256C2B60409E8A883AA5014240,129.3569513,36.01285488,trash,2024-07-18 16:44:45.129445+09,TRUE,36.013027,129.356919,37.530262,경상북도,포항시 남구,상도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42346,0101000020E61000005B2DE230FD2B6040EF37CDB2FF024240,129.3746571,36.0234283,banner,2024-07-18 16:55:04.346596+09,TRUE,36.023513,129.374544,41.261237,경상북도,포항시 남구,해도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42347,0101000020E610000071A03DEF092C60402D98AA1C0C034240,129.3762127,36.02380713,crack,2024-07-18 16:55:14.507659+09,TRUE,36.023783,129.376151,42.406495,경상북도,포항시 남구,해도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42348,0101000020E610000089520FD7122C604012CF41BD15034240,129.3772998,36.02410093,crack,2024-07-18 16:55:22.808101+09,TRUE,36.024053,129.377255,40.469046,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42349,0101000020E6100000D592BD5E162C60400107C3882B034240,129.3777307,36.02476606,crack,2024-07-18 16:55:31.087687+09,TRUE,36.024679,129.377689,42.41923,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42350,0101000020E61000008D59ABBB192C604039E116A641034240,129.3781412,36.02544094,crack,2024-07-18 16:55:37.307856+09,TRUE,36.025375,129.378122,42.836583,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42351,0101000020E61000000E538A321C2C6040DF43651B53034240,129.3784421,36.02597372,crack,2024-07-18 16:55:41.387506+09,TRUE,36.025909,129.378422,42.812158,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42352,0101000020E61000006EE36C94212C604041AB5FD578034240,129.3790991,36.02712505,crack,2024-07-18 16:55:49.71162+09,TRUE,36.027059,129.379082,43.164581,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42353,0101000020E61000002A15A786252C604075A1EBF294034240,129.3795808,36.02798306,crack,2024-07-18 16:55:55.892592+09,TRUE,36.027917,129.379571,43.300678,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42354,0101000020E61000002FFF45EB272C6040651DB2D2A4034240,129.3798729,36.0284675,crack,2024-07-18 16:55:59.926538+09,TRUE,36.028404,129.379851,42.820683,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42355,0101000020E61000005844C2FC292C60408ED34701B4034240,129.3801254,36.02893082,crack,2024-07-18 16:56:04.094048+09,TRUE,36.028864,129.380116,42.114456,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42356,0101000020E6100000119594972C2C6040AEC2F6AFC2034240,129.3804434,36.02937889,crack,2024-07-18 16:56:08.293915+09,TRUE,36.029315,129.38042,41.898447,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42357,0101000020E6100000E51C285E2F2C6040F08E5EDDD0034240,129.3807822,36.02981155,crack,2024-07-18 16:56:12.294781+09,TRUE,36.029747,129.380766,41.914375,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42358,0101000020E6100000775BB500382C6040F091E679F2034240,129.3818363,36.03083729,crack,2024-07-18 16:56:22.423817+09,TRUE,36.030771,129.381825,41.859695,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42359,0101000020E610000088265AB5182C60401BC3BA5E48044240,129.3780162,36.03345856,banner,2024-07-18 16:58:48.412659+09,TRUE,36.033792,129.378266,37.868378,경상북도,포항시 남구,송도동,NULL,송도로,64,FALSE,PDCToolV1,MTPohangPC7
42360,0101000020E6100000FAE384AA042C6040984BF9FD3F044240,129.3755696,36.03320288,banner,2024-07-18 16:59:39.734204+09,TRUE,36.033422,129.375845,35.096324,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42361,0101000020E610000054B7D6FBDC2B6040AFE2971956044240,129.3707256,36.03387756,banner,2024-07-18 17:01:57.438053+09,TRUE,36.033937,129.371596,37.766074,경상북도,포항시 북구,죽도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42362,0101000020E6100000CD855B5DE32B6040FB6F69CB58044240,129.3715045,36.0339598,pothole,2024-07-18 17:01:57.909351+09,TRUE,36.033937,129.371596,37.766074,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42363,0101000020E610000065A49C26E12B6040C2A6AF2E57044240,129.3712342,36.03391059,banner,2024-07-18 17:01:59.506469+09,TRUE,36.033962,129.371473,37.884592,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42364,0101000020E61000002B6AF1F8E82B6040CC56C95DEA044240,129.372189,36.03840229,banner,2024-07-18 17:02:38.381573+09,TRUE,36.038323,129.37202,37.361857,경상북도,포항시 남구,송도동,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
42365,0101000020E6100000D4DFAC23EC2B60405F62802820054240,129.3725756,36.04004389,banner,2024-07-18 17:02:52.742015+09,TRUE,36.039655,129.372357,34.565528,경상북도,포항시 남구,송도동,NULL,서동로,133,FALSE,PDCToolV1,MTPohangPC7
42366,0101000020E61000002CD176D7D82B6040BAAEAB2530054240,129.3702199,36.04053183,banner,2024-07-18 17:05:20.148258+09,TRUE,36.040174,129.371168,43.840228,경상북도,포항시 북구,동빈2가,NULL,NULL,NULL,FALSE,PDCToolV1,MTPohangPC7
